%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1661394743066426132,8958,1661394743066426132,imu,-0.58225,-0.560848,0.171952
1661394743071536219,8959,1661394743071536219,imu,-0.602397,-0.558058,0.187385
1661394743076605236,8960,1661394743076605236,imu,-0.603794,-0.529537,0.210378
1661394743081675859,8961,1661394743081675859,imu,-0.573125,-0.482231,0.229141
1661394743086448863,8962,1661394743086448863,imu,-0.507946,-0.44902,0.232523
1661394743091566633,8963,1661394743091566633,imu,-0.4667,-0.460983,0.215645
1661394743096476608,8964,1661394743096476608,imu,-0.518781,-0.474714,0.205747
1661394743104782900,8965,1661394743104782900,imu,-0.570725,-0.484285,0.20234
1661394743106574200,8966,1661394743106574200,imu,-0.578218,-0.485754,0.199223
1661394743111602706,8967,1661394743111602706,imu,-0.549102,-0.480689,0.197037
1661394743116514706,8968,1661394743116514706,imu,-0.518156,-0.475591,0.195359
1661394743121593571,8969,1661394743121593571,imu,-0.509838,-0.475671,0.194637
1661394743126531485,8970,1661394743126531485,imu,-0.522394,-0.479158,0.19606
1661394743131488955,8971,1661394743131488955,imu,-0.540103,-0.480351,0.19685
1661394743142557981,8972,1661394743142557981,imu,-0.547451,-0.479135,0.196203
1661394743142821515,8973,1661394743142821515,imu,-0.543911,-0.477923,0.19561
1661394743146513285,8974,1661394743146513285,imu,-0.539338,-0.476885,0.195435
1661394743151493107,8975,1661394743151493107,imu,-0.537153,-0.476122,0.195883
1661394743156578887,8976,1661394743156578887,imu,-0.539138,-0.477012,0.196094
1661394743161510794,8977,1661394743161510794,imu,-0.541612,-0.477156,0.19589
1661394743166453038,8978,1661394743166453038,imu,-0.543902,-0.476422,0.195366
1661394743171592112,8979,1661394743171592112,imu,-0.544444,-0.476304,0.195805
1661394743181169971,8980,1661394743181169971,imu,-0.542669,-0.475781,0.195906
1661394743181500627,8981,1661394743181500627,imu,-0.540004,-0.475841,0.195433
1661394743186420870,8982,1661394743186420870,imu,-0.538677,-0.476136,0.195275
1661394743191651722,8983,1661394743191651722,imu,-0.539624,-0.476486,0.195176
1661394743196499114,8984,1661394743196499114,imu,-0.541677,-0.476501,0.195295
1661394743201472300,8985,1661394743201472300,imu,-0.542377,-0.476734,0.195611
1661394743206549070,8986,1661394743206549070,imu,-0.541539,-0.476776,0.195378
1661394743211511291,8987,1661394743211511291,imu,-0.541009,-0.476459,0.195271
1661394743222175692,8988,1661394743222175692,imu,-0.542298,-0.47596,0.195453
1661394743222336899,8989,1661394743222336899,imu,-0.544159,-0.475828,0.195522
1661394743226565026,8990,1661394743226565026,imu,-0.545629,-0.476136,0.195556
1661394743231564475,8991,1661394743231564475,imu,-0.54622,-0.47593,0.195776
1661394743236460201,8992,1661394743236460201,imu,-0.547015,-0.475515,0.195695
1661394743241582162,8993,1661394743241582162,imu,-0.546683,-0.475199,0.195781
1661394743246508202,8994,1661394743246508202,imu,-0.546284,-0.47475,0.196107
1661394743251453030,8995,1661394743251453030,imu,-0.546429,-0.475016,0.196485
1661394743259922555,8996,1661394743259922555,imu,-0.546495,-0.475666,0.197004
1661394743261571646,8997,1661394743261571646,imu,-0.545721,-0.475454,0.197096
1661394743266524297,8998,1661394743266524297,imu,-0.544522,-0.475549,0.1971
1661394743271484841,8999,1661394743271484841,imu,-0.54364,-0.475854,0.19752
1661394743276517119,9000,1661394743276517119,imu,-0.543046,-0.475793,0.197672
1661394743281502319,9001,1661394743281502319,imu,-0.542276,-0.47618,0.198253
1661394743286441559,9002,1661394743286441559,imu,-0.54175,-0.476542,0.1982
1661394743291542776,9003,1661394743291542776,imu,-0.541686,-0.476415,0.198349
1661394743301537972,9004,1661394743301537972,imu,-0.54191,-0.476711,0.198773
1661394743302149064,9005,1661394743302149064,imu,-0.542217,-0.476754,0.199064
1661394743306673553,9006,1661394743306673553,imu,-0.542428,-0.477309,0.19886
1661394743311531212,9007,1661394743311531212,imu,-0.542506,-0.477642,0.199172
1661394743316462979,9008,1661394743316462979,imu,-0.542104,-0.477297,0.199458
1661394743321742445,9009,1661394743321742445,imu,-0.541959,-0.477549,0.199968
1661394743326561060,9010,1661394743326561060,imu,-0.542306,-0.477952,0.199709
1661394743331493176,9011,1661394743331493176,imu,-0.541989,-0.477911,0.199975
1661394743342015648,9012,1661394743342015648,imu,-0.541926,-0.478016,0.199941
1661394743342392264,9013,1661394743342392264,imu,-0.541148,-0.478065,0.200166
1661394743346730191,9014,1661394743346730191,imu,-0.540186,-0.478328,0.200413
1661394743351473580,9015,1661394743351473580,imu,-0.539835,-0.478536,0.20053
1661394743356598125,9016,1661394743356598125,imu,-0.539944,-0.478508,0.200598
1661394743361529683,9017,1661394743361529683,imu,-0.539739,-0.478631,0.201084
1661394743366484080,9018,1661394743366484080,imu,-0.539351,-0.478892,0.201273
1661394743371457756,9019,1661394743371457756,imu,-0.539554,-0.479174,0.201042
1661394743388763014,9020,1661394743388763014,imu,-0.539572,-0.479226,0.200774
1661394743389126498,9021,1661394743389126498,imu,-0.540214,-0.479809,0.200446
1661394743389625486,9022,1661394743389625486,imu,-0.540488,-0.480204,0.200242
1661394743391662718,9023,1661394743391662718,imu,-0.541158,-0.480384,0.199577
1661394743396563962,9024,1661394743396563962,imu,-0.541514,-0.480612,0.199677
1661394743401468908,9025,1661394743401468908,imu,-0.541498,-0.480386,0.199838
1661394743406541626,9026,1661394743406541626,imu,-0.541804,-0.480318,0.199709
1661394743411554276,9027,1661394743411554276,imu,-0.542184,-0.480318,0.199873
1661394743416471096,9028,1661394743416471096,imu,-0.542945,-0.480249,0.2003
1661394743421453712,9029,1661394743421453712,imu,-0.542425,-0.479744,0.200601
1661394743428915901,9030,1661394743428915901,imu,-0.541858,-0.479575,0.200792
1661394743431532236,9031,1661394743431532236,imu,-0.541596,-0.480297,0.201173
1661394743436539158,9032,1661394743436539158,imu,-0.542015,-0.480385,0.2014
1661394743441641771,9033,1661394743441641771,imu,-0.542674,-0.480485,0.201316
1661394743446530652,9034,1661394743446530652,imu,-0.54213,-0.480517,0.201262
1661394743451507750,9035,1661394743451507750,imu,-0.542071,-0.480842,0.201426
1661394743456438958,9036,1661394743456438958,imu,-0.542516,-0.48063,0.201501
1661394743461555471,9037,1661394743461555471,imu,-0.542553,-0.480298,0.201416
1661394743472227346,9038,1661394743472227346,imu,-0.543267,-0.479938,0.201308
1661394743472478098,9039,1661394743472478098,imu,-0.543841,-0.479729,0.201205
1661394743476634282,9040,1661394743476634282,imu,-0.54457,-0.479225,0.201007
1661394743481575339,9041,1661394743481575339,imu,-0.545318,-0.479043,0.200972
1661394743486459680,9042,1661394743486459680,imu,-0.545282,-0.479299,0.20096
1661394743491584644,9043,1661394743491584644,imu,-0.545451,-0.479318,0.200684
1661394743496554059,9044,1661394743496554059,imu,-0.54553,-0.479875,0.200493
1661394743501504475,9045,1661394743501504475,imu,-0.545312,-0.479259,0.200556
1661394743506428559,9046,1661394743506428559,imu,-0.545771,-0.479266,0.200127
1661394743515785282,9047,1661394743515785282,imu,-0.545911,-0.478937,0.200458
1661394743516568478,9048,1661394743516568478,imu,-0.546213,-0.479976,0.200981
1661394743521522177,9049,1661394743521522177,imu,-0.546363,-0.480666,0.200716
1661394743526640366,9050,1661394743526640366,imu,-0.546172,-0.481306,0.200337
1661394743531658325,9051,1661394743531658325,imu,-0.546116,-0.481534,0.200312
1661394743536576332,9052,1661394743536576332,imu,-0.54688,-0.481579,0.200084
1661394743541595897,9053,1661394743541595897,imu,-0.546717,-0.481571,0.199751
1661394743546557558,9054,1661394743546557558,imu,-0.546416,-0.481686,0.199804
1661394743553213782,9055,1661394743553213782,imu,-0.546779,-0.481663,0.200008
1661394743556526632,9056,1661394743556526632,imu,-0.547188,-0.481564,0.1997
1661394743561616183,9057,1661394743561616183,imu,-0.547425,-0.48139,0.19959
1661394743566520291,9058,1661394743566520291,imu,-0.547014,-0.481109,0.199587
1661394743571463024,9059,1661394743571463024,imu,-0.547269,-0.48119,0.199495
1661394743576677742,9060,1661394743576677742,imu,-0.54694,-0.48133,0.199915
1661394743581627110,9061,1661394743581627110,imu,-0.546584,-0.48163,0.199906
1661394743586556642,9062,1661394743586556642,imu,-0.546951,-0.481765,0.199909
1661394743592214261,9063,1661394743592214261,imu,-0.546841,-0.481921,0.199659
1661394743596567694,9064,1661394743596567694,imu,-0.547216,-0.481934,0.199793
1661394743601519507,9065,1661394743601519507,imu,-0.547175,-0.48245,0.199545
1661394743606473625,9066,1661394743606473625,imu,-0.5468,-0.483338,0.199349
1661394743611581686,9067,1661394743611581686,imu,-0.546762,-0.483733,0.199322
1661394743616551869,9068,1661394743616551869,imu,-0.547153,-0.483924,0.199057
1661394743621575625,9069,1661394743621575625,imu,-0.546657,-0.483868,0.199037
1661394743626611325,9070,1661394743626611325,imu,-0.54658,-0.483675,0.199085
1661394743637288299,9071,1661394743637288299,imu,-0.547085,-0.483504,0.198946
1661394743637771571,9072,1661394743637771571,imu,-0.546932,-0.48286,0.199057
1661394743641577542,9073,1661394743641577542,imu,-0.546858,-0.482389,0.19928
1661394743646664579,9074,1661394743646664579,imu,-0.546886,-0.482533,0.199169
1661394743651632317,9075,1661394743651632317,imu,-0.547671,-0.482591,0.198898
1661394743656474890,9076,1661394743656474890,imu,-0.547867,-0.482157,0.198809
1661394743661596920,9077,1661394743661596920,imu,-0.548181,-0.481388,0.198701
1661394743666547686,9078,1661394743666547686,imu,-0.548397,-0.481035,0.199203
1661394743672211591,9079,1661394743672211591,imu,-0.548667,-0.481377,0.199583
1661394743676661203,9080,1661394743676661203,imu,-0.548515,-0.482035,0.199785
1661394743681650105,9081,1661394743681650105,imu,-0.548722,-0.482054,0.199684
1661394743686504761,9082,1661394743686504761,imu,-0.548347,-0.481643,0.199592
1661394743691462721,9083,1661394743691462721,imu,-0.548555,-0.481668,0.199485
1661394743696609617,9084,1661394743696609617,imu,-0.548798,-0.482008,0.199283
1661394743701545505,9085,1661394743701545505,imu,-0.548649,-0.482282,0.199294
1661394743712038711,9086,1661394743712038711,imu,-0.548246,-0.483084,0.199033
1661394743712341568,9087,1661394743712341568,imu,-0.548598,-0.48366,0.199048
1661394743716553141,9088,1661394743716553141,imu,-0.548782,-0.48374,0.199225
1661394743721507679,9089,1661394743721507679,imu,-0.547841,-0.483656,0.199298
1661394743726459352,9090,1661394743726459352,imu,-0.547362,-0.483578,0.199737
1661394743731547297,9091,1661394743731547297,imu,-0.54719,-0.483822,0.199989
1661394743736517900,9092,1661394743736517900,imu,-0.546952,-0.484349,0.200017
1661394743741475370,9093,1661394743741475370,imu,-0.546447,-0.484097,0.200236
1661394743746596912,9094,1661394743746596912,imu,-0.545632,-0.48378,0.200232
1661394743754509406,9095,1661394743754509406,imu,-0.545677,-0.484115,0.200459
1661394743756606636,9096,1661394743756606636,imu,-0.546325,-0.485108,0.200509
1661394743761628017,9097,1661394743761628017,imu,-0.546673,-0.484882,0.200872
1661394743766592682,9098,1661394743766592682,imu,-0.546562,-0.484767,0.200781
1661394743771527034,9099,1661394743771527034,imu,-0.547033,-0.48502,0.201373
1661394743776431072,9100,1661394743776431072,imu,-0.547395,-0.484939,0.201489
1661394743781579993,9101,1661394743781579993,imu,-0.547252,-0.48433,0.201928
1661394743786521190,9102,1661394743786521190,imu,-0.546975,-0.484466,0.202073
1661394743794231546,9103,1661394743794231546,imu,-0.546932,-0.484819,0.202368
1661394743796617455,9104,1661394743796617455,imu,-0.546851,-0.485454,0.202469
1661394743801611386,9105,1661394743801611386,imu,-0.54658,-0.485173,0.202792
1661394743806575003,9106,1661394743806575003,imu,-0.546477,-0.485275,0.203065
1661394743811431265,9107,1661394743811431265,imu,-0.54603,-0.485177,0.203504
1661394743816559093,9108,1661394743816559093,imu,-0.546366,-0.48537,0.203393
1661394743821578728,9109,1661394743821578728,imu,-0.54666,-0.485774,0.203275
1661394743826548702,9110,1661394743826548702,imu,-0.545739,-0.486328,0.203347
1661394743838510584,9111,1661394743838510584,imu,-0.544892,-0.486335,0.203368
1661394743838751626,9112,1661394743838751626,imu,-0.544922,-0.4859,0.203433
1661394743841537899,9113,1661394743841537899,imu,-0.54491,-0.485138,0.203427
1661394743846628498,9114,1661394743846628498,imu,-0.545438,-0.48444,0.203664
1661394743851532117,9115,1661394743851532117,imu,-0.544967,-0.48445,0.203761
1661394743856500274,9116,1661394743856500274,imu,-0.544399,-0.484174,0.203847
1661394743861447617,9117,1661394743861447617,imu,-0.544126,-0.483504,0.203672
1661394743866552954,9118,1661394743866552954,imu,-0.543846,-0.484118,0.203493
1661394743871506234,9119,1661394743871506234,imu,-0.543165,-0.484377,0.203595
1661394743880959905,9120,1661394743880959905,imu,-0.543085,-0.48392,0.203816
1661394743881808758,9121,1661394743881808758,imu,-0.543478,-0.48395,0.203459
1661394743886615848,9122,1661394743886615848,imu,-0.543884,-0.483976,0.203124
1661394743891545659,9123,1661394743891545659,imu,-0.543324,-0.483897,0.203131
1661394743896594001,9124,1661394743896594001,imu,-0.543544,-0.483426,0.203009
1661394743901544697,9125,1661394743901544697,imu,-0.543205,-0.483203,0.20262
1661394743906515508,9126,1661394743906515508,imu,-0.54299,-0.483314,0.202665
1661394743911480383,9127,1661394743911480383,imu,-0.543472,-0.482749,0.202733
1661394743916567769,9128,1661394743916567769,imu,-0.543749,-0.482773,0.203
1661394743928319970,9129,1661394743928319970,imu,-0.543633,-0.483166,0.203385
1661394743928609836,9130,1661394743928609836,imu,-0.543578,-0.483239,0.203951
1661394743931676545,9131,1661394743931676545,imu,-0.544157,-0.482986,0.204179
1661394743936673409,9132,1661394743936673409,imu,-0.544682,-0.482626,0.203721
1661394743941555375,9133,1661394743941555375,imu,-0.545183,-0.482205,0.203563
1661394743946604835,9134,1661394743946604835,imu,-0.545513,-0.481185,0.203387
1661394743951562026,9135,1661394743951562026,imu,-0.546294,-0.48082,0.203559
1661394743956527599,9136,1661394743956527599,imu,-0.54644,-0.481219,0.204155
1661394743961611424,9137,1661394743961611424,imu,-0.546326,-0.480894,0.20417
1661394743970804285,9138,1661394743970804285,imu,-0.546558,-0.480159,0.20437
1661394743971792553,9139,1661394743971792553,imu,-0.546295,-0.480027,0.20423
1661394743976540412,9140,1661394743976540412,imu,-0.546905,-0.480282,0.204614
1661394743981680463,9141,1661394743981680463,imu,-0.547331,-0.480411,0.20465
1661394743986544898,9142,1661394743986544898,imu,-0.547425,-0.480734,0.205011
1661394743991567466,9143,1661394743991567466,imu,-0.547084,-0.480648,0.205166
1661394743996678601,9144,1661394743996678601,imu,-0.547578,-0.480993,0.20556
1661394744001551487,9145,1661394744001551487,imu,-0.547386,-0.481168,0.205917
1661394744015959110,9146,1661394744015959110,imu,-0.547679,-0.481298,0.205965
1661394744016217055,9147,1661394744016217055,imu,-0.547969,-0.481239,0.205936
1661394744016688871,9148,1661394744016688871,imu,-0.547356,-0.481893,0.206032
1661394744021612803,9149,1661394744021612803,imu,-0.546847,-0.481725,0.20601
1661394744026480369,9150,1661394744026480369,imu,-0.546754,-0.48166,0.20601
1661394744031607625,9151,1661394744031607625,imu,-0.54733,-0.4822,0.205899
1661394744036604757,9152,1661394744036604757,imu,-0.547924,-0.482087,0.205885
1661394744041589246,9153,1661394744041589246,imu,-0.54806,-0.48185,0.205849
1661394744046459955,9154,1661394744046459955,imu,-0.548374,-0.481576,0.205414
1661394744054047013,9155,1661394744054047013,imu,-0.548388,-0.481902,0.205222
1661394744056588814,9156,1661394744056588814,imu,-0.548612,-0.482316,0.205146
1661394744061533351,9157,1661394744061533351,imu,-0.548027,-0.482965,0.205185
1661394744066597885,9158,1661394744066597885,imu,-0.548414,-0.482986,0.205079
1661394744071548848,9159,1661394744071548848,imu,-0.549275,-0.482573,0.204901
1661394744078144916,9160,1661394744078144916,imu,-0.549224,-0.482325,0.20499
1661394744081619943,9161,1661394744081619943,imu,-0.548486,-0.482393,0.204994
1661394744086658284,9162,1661394744086658284,imu,-0.548313,-0.482408,0.205107
1661394744092362966,9163,1661394744092362966,imu,-0.547983,-0.482583,0.205182
1661394744096467593,9164,1661394744096467593,imu,-0.548355,-0.482811,0.205489
1661394744101574664,9165,1661394744101574664,imu,-0.548494,-0.483037,0.205553
1661394744106536383,9166,1661394744106536383,imu,-0.548329,-0.483194,0.205566
1661394744111506204,9167,1661394744111506204,imu,-0.548159,-0.483336,0.205697
1661394744117982974,9168,1661394744117982974,imu,-0.547842,-0.483193,0.205653
1661394744121624446,9169,1661394744121624446,imu,-0.547528,-0.483483,0.205939
1661394744126556620,9170,1661394744126556620,imu,-0.54753,-0.483754,0.206015
1661394744141581961,9171,1661394744141581961,imu,-0.547451,-0.483447,0.20613
1661394744141921278,9172,1661394744141921278,imu,-0.547711,-0.483357,0.20649
1661394744142179432,9173,1661394744142179432,imu,-0.547912,-0.483344,0.206585
1661394744146541445,9174,1661394744146541445,imu,-0.548543,-0.483053,0.206394
1661394744151610729,9175,1661394744151610729,imu,-0.54891,-0.483019,0.206301
1661394744156539690,9176,1661394744156539690,imu,-0.548786,-0.482483,0.20632
1661394744161494704,9177,1661394744161494704,imu,-0.548456,-0.481851,0.206233
1661394744166636000,9178,1661394744166636000,imu,-0.54811,-0.481233,0.206597
1661394744179776450,9179,1661394744179776450,imu,-0.548038,-0.480966,0.207124
1661394744180117024,9180,1661394744180117024,imu,-0.547931,-0.481784,0.206905
1661394744181469261,9181,1661394744181469261,imu,-0.547406,-0.481419,0.206889
1661394744186685852,9182,1661394744186685852,imu,-0.547103,-0.481185,0.20692
1661394744191543989,9183,1661394744191543989,imu,-0.547161,-0.481824,0.20683
1661394744196495580,9184,1661394744196495580,imu,-0.547252,-0.48209,0.207086
1661394744201622208,9185,1661394744201622208,imu,-0.547748,-0.481869,0.207161
1661394744206577362,9186,1661394744206577362,imu,-0.547132,-0.481688,0.206908
1661394744211573446,9187,1661394744211573446,imu,-0.547056,-0.482454,0.206862
1661394744221322476,9188,1661394744221322476,imu,-0.547741,-0.482577,0.206896
1661394744221586358,9189,1661394744221586358,imu,-0.547469,-0.483,0.20717
1661394744226568543,9190,1661394744226568543,imu,-0.547313,-0.483189,0.206804
1661394744231483115,9191,1661394744231483115,imu,-0.547251,-0.48325,0.206487
1661394744236584738,9192,1661394744236584738,imu,-0.547153,-0.483357,0.206622
1661394744241532069,9193,1661394744241532069,imu,-0.546115,-0.483384,0.206371
1661394744246515441,9194,1661394744246515441,imu,-0.545327,-0.483233,0.205918
1661394744251612174,9195,1661394744251612174,imu,-0.544805,-0.482786,0.205654
1661394744264939256,9196,1661394744264939256,imu,-0.545024,-0.482972,0.205707
1661394744265255523,9197,1661394744265255523,imu,-0.544708,-0.482133,0.205385
1661394744266707013,9198,1661394744266707013,imu,-0.54408,-0.482414,0.205459
1661394744271666567,9199,1661394744271666567,imu,-0.544094,-0.483183,0.205782
1661394744276592036,9200,1661394744276592036,imu,-0.544362,-0.483598,0.205814
1661394744281524210,9201,1661394744281524210,imu,-0.544404,-0.483671,0.205844
1661394744286599360,9202,1661394744286599360,imu,-0.544429,-0.48406,0.205555
1661394744291556540,9203,1661394744291556540,imu,-0.544414,-0.483879,0.205468
1661394744296477189,9204,1661394744296477189,imu,-0.544638,-0.483889,0.205403
1661394744302935519,9205,1661394744302935519,imu,-0.544414,-0.483419,0.205135
1661394744306615477,9206,1661394744306615477,imu,-0.544336,-0.483303,0.205054
1661394744311595496,9207,1661394744311595496,imu,-0.544537,-0.483483,0.205326
1661394744316655490,9208,1661394744316655490,imu,-0.544846,-0.483198,0.205071
1661394744321689361,9209,1661394744321689361,imu,-0.545452,-0.482865,0.204554
1661394744326531363,9210,1661394744326531363,imu,-0.5458,-0.482294,0.204625
1661394744331496016,9211,1661394744331496016,imu,-0.545043,-0.482148,0.204738
1661394744336602388,9212,1661394744336602388,imu,-0.545294,-0.48181,0.204899
1661394744343769106,9213,1661394744343769106,imu,-0.545445,-0.481795,0.205131
1661394744346606570,9214,1661394744346606570,imu,-0.544952,-0.482204,0.204982
1661394744351703443,9215,1661394744351703443,imu,-0.545713,-0.481628,0.204839
1661394744356701622,9216,1661394744356701622,imu,-0.546165,-0.481331,0.205221
1661394744361527210,9217,1661394744361527210,imu,-0.545899,-0.481147,0.205253
1661394744366556890,9218,1661394744366556890,imu,-0.54567,-0.480995,0.205154
1661394744371628269,9219,1661394744371628269,imu,-0.545639,-0.480552,0.205382
1661394744377948163,9220,1661394744377948163,imu,-0.545486,-0.480591,0.205482
1661394744381572802,9221,1661394744381572802,imu,-0.545112,-0.480602,0.20559
1661394744386721711,9222,1661394744386721711,imu,-0.544825,-0.480622,0.205693
1661394744391574679,9223,1661394744391574679,imu,-0.544261,-0.479689,0.205831
1661394744396515374,9224,1661394744396515374,imu,-0.543838,-0.47917,0.205367
1661394744401651222,9225,1661394744401651222,imu,-0.543128,-0.477587,0.205398
1661394744406586329,9226,1661394744406586329,imu,-0.542937,-0.477486,0.205146
1661394744411537153,9227,1661394744411537153,imu,-0.542374,-0.477708,0.205098
1661394744420321597,9228,1661394744420321597,imu,-0.542935,-0.477686,0.204898
1661394744421674043,9229,1661394744421674043,imu,-0.543344,-0.477321,0.204886
1661394744426649523,9230,1661394744426649523,imu,-0.543671,-0.47721,0.204945
1661394744431607610,9231,1661394744431607610,imu,-0.544191,-0.47722,0.20472
1661394744436643367,9232,1661394744436643367,imu,-0.544275,-0.476781,0.204865
1661394744441626739,9233,1661394744441626739,imu,-0.543646,-0.476818,0.205093
1661394744446519240,9234,1661394744446519240,imu,-0.543296,-0.477031,0.205074
1661394744451635530,9235,1661394744451635530,imu,-0.542987,-0.477252,0.205167
1661394744461200864,9236,1661394744461200864,imu,-0.543313,-0.477244,0.204918
1661394744461746229,9237,1661394744461746229,imu,-0.543311,-0.477089,0.204731
1661394744466550583,9238,1661394744466550583,imu,-0.543447,-0.47766,0.204386
1661394744471690202,9239,1661394744471690202,imu,-0.544273,-0.478382,0.204437
1661394744476544427,9240,1661394744476544427,imu,-0.544011,-0.478739,0.204615
1661394744481507613,9241,1661394744481507613,imu,-0.54727,-0.477995,0.204129
1661394744486635918,9242,1661394744486635918,imu,-0.563494,-0.476706,0.201737
1661394744491575495,9243,1661394744491575495,imu,-0.596653,-0.47694,0.199206
1661394744499939391,9244,1661394744499939391,imu,-0.671878,-0.473371,0.190266
1661394744501735017,9245,1661394744501735017,imu,-0.798909,-0.473477,0.149396
1661394744506677598,9246,1661394744506677598,imu,-0.887596,-0.492214,0.038957
1661394744511614941,9247,1661394744511614941,imu,-0.971221,-0.501571,-0.122413
1661394744516504857,9248,1661394744516504857,imu,-1.014688,-0.509163,-0.298802
1661394744521661170,9249,1661394744521661170,imu,-1.026218,-0.519166,-0.479743
1661394744526662633,9250,1661394744526662633,imu,-1.024262,-0.535642,-0.643995
1661394744531532782,9251,1661394744531532782,imu,-1.005201,-0.562145,-0.767621
1661394744536763552,9252,1661394744536763552,imu,-0.867981,-0.609792,-0.752832
1661394744541595147,9253,1661394744541595147,imu,-0.701892,-0.64125,-0.627528
1661394744546538636,9254,1661394744546538636,imu,-0.551318,-0.648206,-0.479458
1661394744551513067,9255,1661394744551513067,imu,-0.393104,-0.63335,-0.301351
1661394744556623351,9256,1661394744556623351,imu,-0.27611,-0.584814,-0.075505
1661394744561585629,9257,1661394744561585629,imu,-0.210789,-0.510073,0.196598
1661394744566518921,9258,1661394744566518921,imu,-0.122129,-0.432329,0.490996
1661394744575907821,9259,1661394744575907821,imu,-0.013302,-0.348188,0.793117
1661394744576651272,9260,1661394744576651272,imu,0.106722,-0.264855,1.095833
1661394744581562282,9261,1661394744581562282,imu,0.269337,-0.238394,1.398935
1661394744586701133,9262,1661394744586701133,imu,0.287674,-0.212318,1.734497
1661394744591707205,9263,1661394744591707205,imu,0.222165,-0.19443,2.083629
1661394744596549347,9264,1661394744596549347,imu,0.139203,-0.188117,2.442513
1661394744601341687,9265,1661394744601341687,imu,0.043756,-0.187296,2.814589
1661394744606467547,9266,1661394744606467547,imu,-0.059453,-0.190099,3.207507
1661394744615191713,9267,1661394744615191713,imu,-0.153546,-0.197361,3.626769
1661394744616409774,9268,1661394744616409774,imu,-0.236768,-0.203449,4.070197
1661394744621399712,9269,1661394744621399712,imu,-0.289534,-0.218174,4.532812
1661394744626553371,9270,1661394744626553371,imu,-0.311226,-0.244978,5.011492
1661394744631387410,9271,1661394744631387410,imu,-0.327005,-0.287131,5.509169
1661394744636326638,9272,1661394744636326638,imu,-0.346575,-0.340094,6.030979
1661394744641443837,9273,1661394744641443837,imu,-0.357149,-0.396106,6.571615
1661394744646416941,9274,1661394744646416941,imu,-0.357325,-0.449654,7.126138
1661394744653491741,9275,1661394744653491741,imu,-0.347776,-0.49653,7.693399
1661394744656468689,9276,1661394744656468689,imu,-0.340081,-0.53231,8.266087
1661394744661494318,9277,1661394744661494318,imu,-0.34393,-0.5526,8.837555
1661394744666363071,9278,1661394744666363071,imu,-0.356414,-0.558072,9.40443
1661394744671307189,9279,1661394744671307189,imu,-0.367119,-0.551797,9.956752
1661394744676423829,9280,1661394744676423829,imu,-0.370514,-0.535691,10.490771
1661394744681389809,9281,1661394744681389809,imu,-0.368908,-0.509897,11.001111
1661394744686343356,9282,1661394744686343356,imu,-0.358721,-0.47724,11.481512
