%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1661394742281481923,8801,1661394742281481923,,0.576552510262,-0.628814697266,0.100302435458
1661394742286420407,8802,1661394742286420407,,0.602622628212,-0.58984375,0.100339837372
1661394742291369649,8803,1661394742291369649,,0.402653574944,-0.570465087891,0.100728489459
1661394742296338517,8804,1661394742296338517,,0.476594597101,-0.555480957031,0.100503288209
1661394742310292544,8805,1661394742310292544,,0.400768786669,-0.435211181641,0.100021451712
1661394742310596520,8806,1661394742310596520,,0.447117567062,-0.329925537109,0.0997014939785
1661394742311509215,8807,1661394742311509215,,0.45615670085,-0.349731445312,0.100083380938
1661394742316597173,8808,1661394742316597173,,0.461892068386,-0.423583984375,0.100381195545
1661394742321508626,8809,1661394742321508626,,0.501664161682,-0.321380615234,0.0998019725084
1661394742326478542,8810,1661394742326478542,,0.443508058786,-0.229522705078,0.0989579483867
1661394742331323502,8811,1661394742331323502,,0.392734587193,-0.423248291016,0.0981260314584
1661394742336448968,8812,1661394742336448968,,0.478408753872,-0.358093261719,0.0975454673171
1661394742341416229,8813,1661394742341416229,,0.309876680374,-0.317413330078,0.0963574945927
1661394742346371198,8814,1661394742346371198,,0.368172585964,-0.2978515625,0.095162846148
1661394742353173279,8815,1661394742353173279,,0.44205442071,-0.271331787109,0.094495408237
1661394742356436546,8816,1661394742356436546,,0.442493766546,-0.376068115234,0.0928703844547
1661394742361551465,8817,1661394742361551465,,0.4172976017,-0.325897216797,0.0918457508087
1661394742366566991,8818,1661394742366566991,,0.377461522818,-0.252044677734,0.0907332077622
1661394742371450716,8819,1661394742371450716,,0.461870849133,-0.283599853516,0.0893605872989
1661394742376382984,8820,1661394742376382984,,0.408885478973,-0.304107666016,0.0880760997534
1661394742381507821,8821,1661394742381507821,,0.421602398157,-0.324859619141,0.0873222127557
1661394742386476969,8822,1661394742386476969,,0.468903124332,-0.272552490234,0.0863023325801
1661394742397145588,8823,1661394742397145588,,0.50531065464,-0.224945068359,0.0857989639044
1661394742397386212,8824,1661394742397386212,,0.413784593344,-0.17578125,0.0845969691873
1661394742401560707,8825,1661394742401560707,,0.453887373209,-0.230041503906,0.0833055526018
1661394742406445828,8826,1661394742406445828,,0.599583983421,-0.153106689453,0.0818396136165
1661394742411512622,8827,1661394742411512622,,0.455021083355,-0.077392578125,0.0803756192327
1661394742416587798,8828,1661394742416587798,,0.521988272667,-0.171966552734,0.0780323371291
1661394742421469497,8829,1661394742421469497,,0.44056636095,-0.189117431641,0.0754313692451
1661394742426388564,8830,1661394742426388564,,0.544565498829,-0.0573425292969,0.0728249698877
1661394742437086868,8831,1661394742437086868,,0.418449252844,-0.0815124511719,0.0696981325746
1661394742437280485,8832,1661394742437280485,,0.608632266521,-0.0628356933594,0.0668311491609
1661394742441417542,8833,1661394742441417542,,0.470762461424,-0.0690307617188,0.0641320422292
1661394742446468900,8834,1661394742446468900,,0.52644854784,-0.0215148925781,0.0613524354994
1661394742451597229,8835,1661394742451597229,,0.489022344351,-0.176574707031,0.0580524206161
1661394742456452107,8836,1661394742456452107,,0.468149185181,-0.121948242188,0.0540490709245
1661394742461430475,8837,1661394742461430475,,0.499069064856,-0.079345703125,0.0499524250627
1661394742466519061,8838,1661394742466519061,,0.516648590565,-0.0844116210938,0.0462070032954
1661394742478806182,8839,1661394742478806182,,0.66515982151,-0.017822265625,0.0418384000659
1661394742479290503,8840,1661394742479290503,,0.481850415468,0.113654352725,0.03828330338
1661394742481375516,8841,1661394742481375516,,-0.486419677734,-0.176361083984,0.0369245968759
1661394742486515999,8842,1661394742486515999,,0.166809692979,-0.546081542969,0.0370662473142
1661394742491454973,8843,1661394742491454973,,0.726725935936,-0.533599853516,0.0377332568169
1661394742496375437,8844,1661394742496375437,,0.516560912132,-0.508850097656,0.037370596081
1661394742501485466,8845,1661394742501485466,,0.329609632492,-0.414428710938,0.0366668626666
1661394742506457338,8846,1661394742506457338,,0.170437708497,-0.345520019531,0.0354387685657
1661394742511432702,8847,1661394742511432702,,0.344057649374,-0.418060302734,0.035332672298
1661394742520936128,8848,1661394742520936128,,0.505586445332,-0.525421142578,0.0355780906975
1661394742521660585,8849,1661394742521660585,,0.69345331192,-0.4990234375,0.0352855212986
1661394742526441354,8850,1661394742526441354,,0.399501234293,-0.424407958984,0.0350075401366
1661394742531364053,8851,1661394742531364053,,0.486230134964,-0.435546875,0.0349036343396
1661394742536488681,8852,1661394742536488681,,0.468200355768,-0.418853759766,0.034712202847
1661394742541441974,8853,1661394742541441974,,0.424809038639,-0.423583984375,0.0349599644542
1661394742546383112,8854,1661394742546383112,,0.486763298512,-0.462738037109,0.0349465832114
1661394742551494679,8855,1661394742551494679,,0.429544985294,-0.357727050781,0.0349251441658
1661394742561821116,8856,1661394742561821116,,0.408793002367,-0.393676757812,0.0348162986338
1661394742562146045,8857,1661394742562146045,,0.316327035427,-0.381042480469,0.034718118608
1661394742566589662,8858,1661394742566589662,,0.36639752984,-0.437225341797,0.0342641323805
1661394742571511174,8859,1661394742571511174,,0.440007179976,-0.437652587891,0.0338114611804
1661394742576422767,8860,1661394742576422767,,0.360040575266,-0.467163085938,0.0337984226644
1661394742585425109,8861,1661394742585425109,,0.343602955341,-0.311340332031,0.033527597785
1661394742586504180,8862,1661394742586504180,,0.271863639355,-0.450378417969,0.0334261320531
1661394742591447763,8863,1661394742591447763,,0.395830214024,-0.366821289062,0.0326188988984
1661394742599543068,8864,1661394742599543068,,0.452479869127,-0.443664550781,0.0319890789688
1661394742601508920,8865,1661394742601508920,,0.452686578035,-0.452606201172,0.0314458832145
1661394742606466823,8866,1661394742606466823,,0.487580895424,-0.450988769531,0.030981304124
1661394742611408171,8867,1661394742611408171,,0.525495171547,-0.366485595703,0.0306827239692
1661394742616531332,8868,1661394742616531332,,0.49737650156,-0.418060302734,0.0304800439626
1661394742621481132,8869,1661394742621481132,,0.369046866894,-0.295593261719,0.0301946084946
1661394742626442876,8870,1661394742626442876,,0.331567585468,-0.422790527344,0.0303491428494
1661394742631401058,8871,1661394742631401058,,0.485595136881,-0.510345458984,0.0303259976208
1661394742642257007,8872,1661394742642257007,,0.463008135557,-0.266510009766,0.0302970819175
1661394742642388530,8873,1661394742642388530,,0.549917519093,-0.340881347656,0.0300935022533
1661394742646420396,8874,1661394742646420396,,0.367084056139,-0.411315917969,0.0304198265076
1661394742651564581,8875,1661394742651564581,,0.4662283957,-0.517456054688,0.029868716374
1661394742656509981,8876,1661394742656509981,,0.37757307291,-0.407653808594,0.0293272770941
1661394742661418222,8877,1661394742661418222,,0.400538414717,-0.432525634766,0.0289645176381
1661394742666369279,8878,1661394742666369279,,0.397160500288,-0.42333984375,0.0284192785621
1661394742671495723,8879,1661394742671495723,,0.271474182606,-0.474395751953,0.0283264089376
1661394742681048740,8880,1661394742681048740,,0.498570263386,-0.557464599609,0.0274380985647
1661394742681843882,8881,1661394742681843882,,0.353151708841,-0.538818359375,0.026806158945
1661394742686548448,8882,1661394742686548448,,0.447638660669,-0.422821044922,0.0257356837392
1661394742691522835,8883,1661394742691522835,,0.375839859247,-0.366546630859,0.0249310787767
1661394742696398736,8884,1661394742696398736,,0.40309676528,-0.436584472656,0.0239518582821
1661394742701561850,8885,1661394742701561850,,0.288038939238,-0.415985107422,0.0228012129664
1661394742709009390,8886,1661394742709009390,,0.504361867905,-0.438201904297,0.0212141983211
1661394742711433022,8887,1661394742711433022,,0.75459009409,-0.3681640625,0.0186574440449
1661394742716402449,8888,1661394742716402449,,0.813225626945,-0.380004882812,0.0124365091324
1661394742722460866,8889,1661394742722460866,,0.910159528255,-0.422760009766,0.00203236402012
1661394742726443979,8890,1661394742726443979,,0.882969975471,-0.355743408203,-0.0129211964086
1661394742731454406,8891,1661394742731454406,,0.887518763542,-0.286285400391,-0.0315495766699
1661394742736525391,8892,1661394742736525391,,1.08852052689,-0.274749755859,-0.0535835511982
1661394742742189729,8893,1661394742742189729,,1.01535785198,-0.292510986328,-0.0791132599115
1661394742746401243,8894,1661394742746401243,,0.883006393909,-0.326965332031,-0.10812985152
1661394742751525312,8895,1661394742751525312,,0.79592359066,-0.395080566406,-0.139412239194
1661394742767148690,8896,1661394742767148690,,0.7036241889,-0.445587158203,-0.172873392701
1661394742767492130,8897,1661394742767492130,,0.757166445255,-0.395812988281,-0.207745596766
1661394742767790447,8898,1661394742767790447,,0.785604834557,-0.341766357422,-0.245413899422
1661394742771586789,8899,1661394742771586789,,0.292418837547,-0.565368652344,-0.283487856388
1661394742776505647,8900,1661394742776505647,,0.415759325027,-0.557922363281,-0.320616453886
1661394742781394679,8901,1661394742781394679,,0.590800583363,-0.535186767578,-0.358100265265
1661394742786535582,8902,1661394742786535582,,0.830111563206,-0.568939208984,-0.397242963314
1661394742791457862,8903,1661394742791457862,,0.562645971775,-0.571350097656,-0.436550468206
1661394742796413948,8904,1661394742796413948,,0.479742079973,-0.490142822266,-0.476392477751
1661394742804398614,8905,1661394742804398614,,0.53062081337,-0.617980957031,-0.516231715679
1661394742806492706,8906,1661394742806492706,,0.337960153818,-0.678588867188,-0.555621147156
1661394742811508372,8907,1661394742811508372,,0.584473252296,-0.642272949219,-0.59625005722
1661394742816458591,8908,1661394742816458591,,0.750839948654,-0.59130859375,-0.634712398052
1661394742821499891,8909,1661394742821499891,,0.790978968143,-0.385803222656,-0.674991250038
1661394742826469249,8910,1661394742826469249,,0.728339254856,-0.548828125,-0.717186510563
1661394742831479676,8911,1661394742831479676,,1.12413597107,-0.563201904297,-0.762199759483
1661394742837395604,8912,1661394742837395604,,0.522947490215,-0.727752685547,-0.806665122509
1661394742841508424,8913,1661394742841508424,,0.401296973228,-0.711456298828,-0.847673416138
1661394742852844364,8914,1661394742852844364,,0.217550128698,-0.745758056641,-0.883236467838
1661394742853089738,8915,1661394742853089738,,-0.0914916992188,-0.543182373047,-0.913285076618
1661394742856543967,8916,1661394742856543967,,0.290021896362,-0.495452880859,-0.94002866745
1661394742861971173,8917,1661394742861971173,,-0.143493652344,-0.489990234375,-0.963088691235
1661394742866383568,8918,1661394742866383568,,-0.113128662109,-0.678649902344,-0.981087267399
1661394742871497439,8919,1661394742871497439,,-0.284881591797,-0.756958007812,-0.992878973484
1661394742876450452,8920,1661394742876450452,,-0.305908203125,-0.643402099609,-0.99751251936
1661394742881417994,8921,1661394742881417994,,-0.162353515625,-0.601287841797,-0.996472120285
1661394742891961167,8922,1661394742891961167,,0.464543104172,-0.372924804688,-0.994844853878
1661394742892433335,8923,1661394742892433335,,0.765529811382,-0.348297119141,-0.995907843113
1661394742896484269,8924,1661394742896484269,,0.389975637197,-0.46240234375,-0.997082233429
1661394742901442242,8925,1661394742901442242,,0.558177888393,-0.401672363281,-0.997211635113
1661394742906501772,8926,1661394742906501772,,0.443136006594,-0.461334228516,-0.997324883938
1661394742911464563,8927,1661394742911464563,,0.463052511215,-0.433563232422,-0.998321056366
1661394742916389218,8928,1661394742916389218,,0.565687358379,-0.417541503906,-0.998982071877
1661394742921521739,8929,1661394742921521739,,0.506696999073,-0.329406738281,-0.999810397625
1661394742931099063,8930,1661394742931099063,,0.555823147297,-0.381591796875,-0.999768912792
1661394742931465482,8931,1661394742931465482,,0.63435792923,-0.379760742188,-0.999204993248
1661394742936562800,8932,1661394742936562800,,0.377381205559,-0.561676025391,-0.999567627907
1661394742941580003,8933,1661394742941580003,,0.470795273781,-0.515411376953,-1.00906348228
1661394742946450456,8934,1661394742946450456,,0.79558044672,-0.499114990234,-1.01480436325
1661394742951437694,8935,1661394742951437694,,1.75897109509,-0.569732666016,-1.0139182806
1661394742956573358,8936,1661394742956573358,,1.86699664593,-0.596374511719,-1.00664532185
1661394742961510585,8937,1661394742961510585,,0.95660340786,-0.323822021484,-1.00027632713
1661394742973438132,8938,1661394742973438132,,0.625391662121,0.151438951492,-1.01226198673
1661394742973617570,8939,1661394742973617570,,0.719209313393,0.463747531176,-1.04075169563
1661394742976532019,8940,1661394742976532019,,-0.775939941406,-0.641967773438,-1.06556093693
1661394742981535252,8941,1661394742981535252,,-0.318817138672,-1.40533447266,-1.07485663891
1661394742986578089,8942,1661394742986578089,,1.11021518707,-0.903961181641,-1.0680822134
1661394742991506725,8943,1661394742991506725,,1.92076826096,-0.0888977050781,-1.06258332729
1661394742996436339,8944,1661394742996436339,,-0.102966308594,-0.306121826172,-1.06591999531
1661394743001396197,8945,1661394743001396197,,-1.24285888672,-0.434509277344,-1.07156705856
1661394743006522638,8946,1661394743006522638,,-0.0562438964844,-0.443237304688,-1.07110667229
1661394743020863933,8947,1661394743020863933,,1.37325823307,-0.574554443359,-1.07077610493
