%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vector.x,field.vector.y,field.vector.z
1661321101983184987,35913,1661321101983184987,,0.800680220127,-0.270141601562,-0.0353194102645
1661321101983420629,35914,1661321101983420629,,0.721232116222,-0.229339599609,-0.0207794606686
1661321101988319251,35915,1661321101988319251,,0.589438259602,-0.00851440429688,-0.0457495301962
1661321101993230305,35916,1661321101993230305,,0.738697588444,0.0838132724166,-0.00141320039984
1661321101998311350,35917,1661321101998311350,,0.418903887272,-0.0643005371094,-2.2345351681e-05
1661321102003249711,35918,1661321102003249711,,0.21769221127,0.000333726435201,-0.031003318727
1661321102008278726,35919,1661321102008278726,,0.422485977411,-0.139495849609,-0.000752007123083
1661321102013529554,35920,1661321102013529554,,0.626843810081,-0.0460815429688,0.0439942777157
1661321102018345065,35921,1661321102018345065,,0.776286840439,0.157816365361,-0.0313115678728
1661321102023327915,35922,1661321102023327915,,0.741442620754,0.0143219362944,-0.0205703303218
1661321102028182328,35923,1661321102028182328,,0.76448738575,0.00240422668867,0.0189351085573
1661321102033329303,35924,1661321102033329303,,0.644690155983,-0.0436401367188,0.0240559205413
1661321102038242033,35925,1661321102038242033,,0.574891090393,-0.133483886719,0.00408977270126
1661321102043258126,35926,1661321102043258126,,0.403512984514,0.0119391707703,-0.0308609399945
1661321102048332956,35927,1661321102048332956,,0.590189635754,0.0748387798667,-0.0211521685123
1661321102053272435,35928,1661321102053272435,,0.31146350503,-0.0597229003906,0.019593436271
1661321102064945179,35929,1661321102064945179,,0.22148874402,-0.0745849609375,0.0195642169565
1661321102065261697,35930,1661321102065261697,,0.496521770954,0.00729464227334,-0.00118430366274
1661321102068348583,35931,1661321102068348583,,0.635694503784,0.0331687070429,-0.0160743296146
1661321102073285757,35932,1661321102073285757,,0.765802323818,0.0465177893639,-0.0508984215558
1661321102078247515,35933,1661321102078247515,,0.669188499451,-0.0270080566406,-0.0107231922448
1661321102083334706,35934,1661321102083334706,,0.651735842228,0.0234493128955,-0.0209946054965
1661321102088779202,35935,1661321102088779202,,0.696929574013,-0.0520629882812,0.0343299135566
1661321102093204933,35936,1661321102093204933,,0.666929066181,-0.0780944824219,-0.0152678927407
1661321102102445128,35937,1661321102102445128,,0.487767606974,0.0402448475361,-0.0262729804963
1661321102103537785,35938,1661321102103537785,,0.399294167757,-0.160430908203,-0.0310772303492
1661321102110511442,35939,1661321102110511442,,0.449455916882,-0.0405578613281,-0.0208828784525
1661321102113390831,35940,1661321102113390831,,0.512367129326,-0.0534057617188,-0.0359737277031
1661321102118291129,35941,1661321102118291129,,0.639314055443,-0.0272521972656,-0.00595532357693
1661321102123239618,35942,1661321102123239618,,0.67701870203,-0.0602722167969,-0.0260011088103
1661321102128206124,35943,1661321102128206124,,0.576573908329,-0.182312011719,-0.0202299933881
1661321102133291710,35944,1661321102133291710,,0.685857772827,-0.0829772949219,-0.0107650170103
1661321102144124900,35945,1661321102144124900,,0.625496208668,0.00446769734845,0.0195487458259
1661321102144544991,35946,1661321102144544991,,0.632755815983,-0.00604248046875,0.0139466524124
1661321102148335940,35947,1661321102148335940,,0.515214383602,0.154090866446,-0.0408547520638
1661321102153322143,35948,1661321102153322143,,0.36316215992,0.0540928281844,0.0294016171247
1661321102158241856,35949,1661321102158241856,,0.477352052927,-0.0625305175781,-0.0110343070701
1661321102163174211,35950,1661321102163174211,,0.573842644691,-0.0221557617188,-0.0102573772892
1661321102168288710,35951,1661321102168288710,,0.648569941521,-0.0396423339844,-0.0310465786606
1661321102173235522,35952,1661321102173235522,,0.547790646553,0.0223690755665,-0.0256117861718
1661321102181612487,35953,1661321102181612487,,0.511955738068,0.0711049214005,-0.0357433967292
1661321102183437213,35954,1661321102183437213,,0.598761439323,-0.0207824707031,0.0240198206156
1661321102188380603,35955,1661321102188380603,,0.657192647457,0.0153269451112,-0.0210043471307
1661321102193199257,35956,1661321102193199257,,0.53438615799,-0.0538940429688,-0.0211129225791
1661321102198384645,35957,1661321102198384645,,0.533336758614,-0.0133056640625,0.0045432690531
1661321102203268041,35958,1661321102203268041,,0.559290528297,0.0469900742173,-0.0259953811765
1661321102208226168,35959,1661321102208226168,,0.508651971817,0.00177881866693,-0.000684971048031
1661321102213187716,35960,1661321102213187716,,0.580331087112,0.0694022253156,-0.0109157059342
1661321102222271607,35961,1661321102222271607,,0.561474144459,-0.00418090820312,0.0041676950641
1661321102223288347,35962,1661321102223288347,,0.555632889271,0.00418007560074,0.0139326145872
1661321102228315965,35963,1661321102228315965,,0.674288034439,-0.0580749511719,-0.0152274984866
